"external_id","name_ar","name_en","active","status","review_status","meal_type","operational_category","classification_source","breakfast_suitability","main_meal_suitability","snack_suitability","pre_workout_suitability","post_workout_suitability","pre_workout_conservative_usable","post_workout_conservative_usable","calories","protein_g","carbs_g","fat_g","fiber_g","fiber_source","serving_size","serving_unit","yield_servings","ingredients","preparation_steps_ar","preparation_steps_en","image_path","image_thumb_path","image_status","media_file_status","substitution_profile","allergens","dietary_tags","halal_tag","vegetarian_tag","vegan_tag","suitable_goals","notes","source_origin"
"MEAL-011","وعاء فطور من جبن القريش بالتوت وبذور الشيا مع البرتقال","Berry Chia Cottage Cheese Breakfast Bowl with Orange","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","425","25","54.6","11.8","11.6","qa.derived_fiber_g","527","g","1","جبن قريش قليل الدسم 2٪ / Cottage cheese, lowfat, 2% milkfat: 180g; برتقال طازج / Orange, raw: 250g; لوز / Almonds: 10g; توت أزرق طازج / Blueberries, raw: 80g; بذور شيا مجففة / Dried chia seeds: 7g","حضّر البرتقال بالكمية المحددة وضعه في وعاء التقديم. | أضف جبن القريش مع البرتقال والتوت الأزرق وامزج حتى تتوزع المكونات بالتساوي. | أكمل بالكمية المحددة من اللوز ومكونات نكهة بالتوت وبذور الشيا ثم قدّم حصة واحدة.","Prepare the orange for the listed serving and place it in a bowl. | Fold in the cottage cheese with orange and blueberries until evenly distributed. | Finish with the measured almonds and the berry chia ingredients, then serve one portion.","/nutrition/meals/MEAL-011/cover.webp","/nutrition/meals/MEAL-011/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""20_29"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk|tree_nuts","vegetarian|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-012","وعاء فطور من الزبادي اليوناني بالبرتقال وبذور الكتان مع الشوفان","Orange Flax Greek Yogurt Breakfast Bowl with Oats","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","312","24.9","42.5","4.7","6.7","qa.derived_fiber_g","278","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 190g; شوفان ملفوف جاف / Rolled oats, dry: 45g; برتقال طازج / Orange, raw: 40g; بذور كتان / Flaxseed: 3g","حضّر الشوفان بالكمية المحددة وضعه في وعاء التقديم. | أضف الزبادي اليوناني مع البرتقال وامزج حتى تتوزع المكونات بالتساوي. | أكمل بالكمية المحددة من بذور الكتان ومكونات نكهة بالبرتقال وبذور الكتان ثم قدّم حصة واحدة.","Prepare the oats for the listed serving and place it in a bowl. | Fold in the greek yogurt with orange until evenly distributed. | Finish with the measured flaxseed and the orange flax ingredients, then serve one portion.","/nutrition/meals/MEAL-012/cover.webp","/nutrition/meals/MEAL-012/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""20_29"",""carb_band_g"":""moderate"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-013","وعاء فطور من الزبادي اليوناني بالقرفة والتمر مع الموز","Cinnamon Date Greek Yogurt Breakfast Bowl with Banana","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","404","25","63.7","5.4","10.7","qa.derived_fiber_g","452","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 220g; موز طازج / Banana, raw: 60g; بذور كتان / Flaxseed: 10g; توت أزرق طازج / Blueberries, raw: 80g; فراولة طازجة / Strawberries, raw: 50g; قرفة مطحونة / Ground cinnamon: 2g; تمر مجدول / Medjool dates: 30g","حضّر الموز بالكمية المحددة وضعه في وعاء التقديم. | أضف الزبادي اليوناني مع الموز والتوت الأزرق وامزج حتى تتوزع المكونات بالتساوي. | أكمل بالكمية المحددة من بذور الكتان ومكونات نكهة بالقرفة والتمر ثم قدّم حصة واحدة.","Prepare the banana for the listed serving and place it in a bowl. | Fold in the greek yogurt with banana and blueberries until evenly distributed. | Finish with the measured flaxseed and the cinnamon date ingredients, then serve one portion.","/nutrition/meals/MEAL-013/cover.webp","/nutrition/meals/MEAL-013/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""20_29"",""carb_band_g"":""high"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-014","بودينغ فطور من جبن القريش بالكاكاو والموز مع التفاح","Cocoa Banana Cottage Cheese Breakfast Pudding with Apple","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","426","36.6","50.2","8.8","8.1","qa.derived_fiber_g","538","g","1","جبن قريش قليل الدسم 2٪ / Cottage cheese, lowfat, 2% milkfat: 320g; تفاح طازج بالقشر / Apple with skin, raw: 50g; برتقال طازج / Orange, raw: 80g; توت أزرق طازج / Blueberries, raw: 50g; مسحوق كاكاو غير محلى / Unsweetened cocoa powder: 8g; موز طازج / Banana, raw: 30g","اخلط جبن القريش مع الكاكاو والموز بالكميات المحددة حتى يصبح القوام شبيهًا بالبودينغ. | أضف التفاح والبرتقال والتوت الأزرق برفق مع الالتزام بالأوزان الصالحة للأكل المدرجة. | برّد الوعاء قليلًا وقدّم الكمية الكاملة كحصة واحدة.","Blend the cottage cheese with the measured cocoa and banana until pudding-like. | Fold in the apple, orange and blueberries, keeping the listed edible weights. | Chill briefly and serve the complete measured bowl as one portion.","/nutrition/meals/MEAL-014/cover.webp","/nutrition/meals/MEAL-014/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""30_39"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free|high_protein|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-015","طبق تورتيلا مفتوح بالتونة والكمون والليمون الأخضر مع الأفوكادو","Open Cumin-Lime Tuna Tortilla Plate with Avocado","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","548","29.1","44.7","28.1","14.1","qa.derived_fiber_g","390","g","1","تونة خفيفة معلبة بالماء ومصفاة / Light tuna, canned in water, drained: 80g; خبز تورتيلا الذرة / Corn tortilla: 60g; أفوكادو طازج / Avocado, raw: 100g; فطر أبيض مطهو / White mushrooms, cooked: 80g; بروكلي مطهو / Broccoli, cooked: 50g; زيت زيتون / Olive oil: 10g; كمون / Cumin seed: 2g; عصير ليمون أخضر طازج / Lime juice, raw: 8g","ادهن تورتيلا الذرة بنصف كمية زيت الزيتون المحددة وسخّنها مسطحة في المقلاة. | سخّن الفطر والبروكلي ببقية زيت الزيتون ثم أضف التونة والكمون وعصير الليمون الأخضر بعد رفع المقلاة عن النار. | رتّب خليط التونة والأفوكادو بالكمية المحددة فوق التورتيلا المفتوحة وقدّم طبقًا واحدًا من دون طيها.","Brush the corn tortilla with half the measured olive oil and warm it flat on a pan. | Warm the mushrooms and broccoli with the remaining olive oil, then fold in the tuna, cumin and lime juice off the heat. | Arrange the tuna mixture and measured avocado over the open tortilla and serve one plate without folding.","/nutrition/meals/MEAL-015/cover.webp","/nutrition/meals/MEAL-015/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""450_599"",""protein_band_g"":""20_29"",""carb_band_g"":""moderate"",""fat_band_g"":""high"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","fish","pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","NO_EXPLICIT_TAG","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-016","مقلاة فطور من بياض البيض بالزنجبيل والصويا مع تورتيلا الذرة","Ginger Soy Egg White Breakfast Skillet with Corn Tortilla","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","403","35.1","47.1","8.2","7.4","qa.derived_fiber_g","491","g","1","بياض بيض طازج / Egg white, raw, fresh: 260g; خبز تورتيلا الذرة / Corn tortilla: 80g; زيت زيتون / Olive oil: 5g; كوسا مطهوة / Zucchini, cooked: 80g; جزر طازج / Carrot, raw: 50g; زنجبيل طازج / Ginger root, raw: 8g; صلصة صويا قليلة الصوديوم / Reduced-sodium soy sauce: 8g","سخّن تورتيلا الذرة منفصلة واحتفظ بها مغطاة. | سخّن زيت الزيتون بالكمية المحددة في مقلاة وأضف الكوسا والجزر والزنجبيل ثم اسكب بياض البيض. | حرّك حتى يصبح بياض البيض معتمًا تمامًا ويصل إلى 74°م (165°ف)، ثم أضف صلصة الصويا بالكمية المحددة وقدّمه مع التورتيلا.","Warm the corn tortilla separately and keep it covered. | Heat the measured olive oil in a skillet, add the zucchini, carrot and ginger, then pour in the egg whites. | Stir until the egg whites are fully opaque and reach 74°C (165°F), finish with the measured soy sauce, and serve with the tortilla.","/nutrition/meals/MEAL-016/cover.webp","/nutrition/meals/MEAL-016/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""30_39"",""carb_band_g"":""moderate"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg|soy","vegetarian|pescatarian|high_protein|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-017","سلطة كينوا للفطور بالطحينة والليمون والتوت الأزرق","Tahini-Lemon Quinoa Breakfast Salad with Blueberries","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","423","13.2","56.3","16.1","11.3","qa.derived_fiber_g","445","g","1","حليب صويا سادة / Soy milk, plain: 110g; كينوا مطهوة / Quinoa, cooked: 140g; أفوكادو طازج / Avocado, raw: 50g; توت أزرق طازج / Blueberries, raw: 80g; خس روماني طازج / Romaine lettuce, raw: 50g; طحينة سمسم / Sesame butter, tahini: 7g; عصير ليمون طازج / Lemon juice, raw: 8g","اخفق حليب الصويا والطحينة وعصير الليمون بالكمية المحددة حتى تتكون تتبيلة ناعمة. | ضع الكينوا المطهوة والخس الروماني والأفوكادو والتوت الأزرق في وعاء واحد. | وزّع التتبيلة وقلّب برفق ثم قدّم الكمية الكاملة المقاسة كحصة واحدة.","Whisk the soy milk, tahini and measured lemon juice into a smooth dressing. | Place the cooked quinoa, romaine, avocado and blueberries in one bowl. | Drizzle with the dressing, toss gently and serve the complete measured bowl as one portion.","/nutrition/meals/MEAL-017/cover.webp","/nutrition/meals/MEAL-017/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","sesame|soy","vegetarian|vegan|pescatarian|gluten_free|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-018","مقلاة فطور من بياض البيض بالطماطم والبقدونس مع الشوفان","Tomato Parsley Egg White Breakfast Skillet with Oats","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","345","31.4","32.3","10","8.4","qa.derived_fiber_g","438","g","1","بياض بيض طازج / Egg white, raw, fresh: 230g; شوفان ملفوف جاف / Rolled oats, dry: 30g; أفوكادو طازج / Avocado, raw: 50g; فلفل حلو أحمر طازج / Red bell pepper, raw: 40g; طماطم طازجة / Tomato, raw: 80g; بقدونس طازج / Fresh parsley: 8g","اطهُ كمية الشوفان المحددة حتى تلين ثم ضعها جانبًا. | اطهُ الطماطم والفلفل الأحمر في مقلاة غير لاصقة ثم أضف بياض البيض وحرّك حتى يصبح معتمًا تمامًا وتصل حرارته الداخلية إلى 74°م (165°ف). | أضف الشوفان المطهو والبقدونس ثم زيّن بالأفوكادو بالكمية المحددة وقدّم حصة واحدة من المقلاة.","Cook the measured oats until tender and set them aside. | Cook the tomato and red pepper in a nonstick skillet, add the egg whites, and stir until fully opaque and the center reaches 74°C (165°F). | Fold in the cooked oats and parsley, top with the measured avocado, and serve one skillet portion.","/nutrition/meals/MEAL-018/cover.webp","/nutrition/meals/MEAL-018/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""30_39"",""carb_band_g"":""moderate"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","egg","vegetarian|pescatarian|high_protein|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-019","طبق بيتا مفتوح بالتوفو والليمون والأعشاب","Lemon-Herb Tofu Pita Plate","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","403","25.1","43.6","14.3","9.9","qa.derived_fiber_g","291","g","1","توفو متماسك محضر بالكالسيوم / Firm tofu prepared with calcium: 90g; خبز بيتا من القمح الكامل / Whole-wheat pita bread: 50g; زيت زيتون / Olive oil: 5g; فطر أبيض مطهو / White mushrooms, cooked: 80g; بازلاء خضراء مطهوة / Green peas, cooked: 50g; عصير ليمون طازج / Lemon juice, raw: 8g; بقدونس طازج / Fresh parsley: 8g","سخّن خبز البيتا الكامل وضعه مفتوحًا في طبق التقديم. | سخّن التوفو والفطر والبازلاء الخضراء مع زيت الزيتون بالكمية المحددة ثم أضف عصير الليمون والبقدونس. | رتّب خليط التوفو بجانب خبز البيتا المفتوح وفوق جزء منه وقدّم طبقًا واحدًا من دون طيه.","Warm the whole-wheat pita and place it open on the serving plate. | Warm the tofu, mushrooms and green peas with the measured olive oil, then finish with lemon juice and parsley. | Arrange the tofu mixture beside and partly over the open pita; serve one plate without folding.","/nutrition/meals/MEAL-019/cover.webp","/nutrition/meals/MEAL-019/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""20_29"",""carb_band_g"":""moderate"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","gluten|soy","vegetarian|vegan|pescatarian|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-020","وعاء فطور نباتي من الحمص بالثوم والبابريكا مع البطاطا الحلوة","Garlic Paprika Chickpeas Plant Breakfast Bowl with Sweet Potato","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","423","13.1","87","2.5","17.3","qa.derived_fiber_g","490","g","1","حمص حب مطهو / Chickpeas, cooked: 50g; بطاطا حلوة مشوية / Baked sweet potato: 300g; فلفل حلو أحمر طازج / Red bell pepper, raw: 80g; فطر أبيض مطهو / White mushrooms, cooked: 50g; ثوم طازج / Garlic, raw: 8g; بابريكا / Paprika: 2g","سخّن البطاطا الحلوة المشوية بالكمية المحددة وضعها في وعاء التقديم. | سخّن الحمص والفلفل الأحمر والفطر مع الثوم والبابريكا بالكميات المحددة حتى تتوزع النكهة بالتساوي. | رتّب خليط الحمص مع البطاطا الحلوة وقدّم حصة واحدة.","Warm the measured baked sweet potato and place it in a serving bowl. | Warm the chickpeas, red pepper and mushrooms with the measured garlic and paprika until evenly seasoned. | Arrange the chickpea mixture with the sweet potato and serve one portion.","/nutrition/meals/MEAL-020/cover.webp","/nutrition/meals/MEAL-020/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""under_20"",""carb_band_g"":""high"",""fat_band_g"":""low"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","NOT_AVAILABLE","vegetarian|vegan|pescatarian|gluten_free|high_fiber","NOT_AVAILABLE","YES_EXPLICIT","YES_EXPLICIT","fat_loss|maintenance","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-021","وعاء ريكوتا بالتفاح والقرفة مع الموز والتوت الأزرق","Apple-Cinnamon Ricotta Bowl with Banana and Blueberries","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","516","25","60.1","19.5","12","qa.derived_fiber_g","427","g","1","جبن ريكوتا جزئي الدسم / Ricotta, part-skim: 180g; موز طازج / Banana, raw: 120g; توت أزرق طازج / Blueberries, raw: 60g; تفاح طازج بالقشر / Apple with skin, raw: 50g; بذور شيا مجففة / Dried chia seeds: 15g; قرفة مطحونة / Ground cinnamon: 2g","ضع كمية الريكوتا المحددة في وعاء الفطور. | رتّب الموز والتفاح والتوت الأزرق فوق الريكوتا في حصص ظاهرة ومنفصلة. | أكمل ببذور الشيا والقرفة بالكميات المحددة وقدّم الوعاء كاملًا كحصة واحدة.","Spoon the measured ricotta into a breakfast bowl. | Arrange the banana, apple and blueberries over the ricotta in visibly separate portions. | Finish with the measured chia and cinnamon; serve the complete bowl as one portion.","/nutrition/meals/MEAL-021/cover.webp","/nutrition/meals/MEAL-021/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""450_599"",""protein_band_g"":""20_29"",""carb_band_g"":""high"",""fat_band_g"":""high"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk","vegetarian|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-022","وعاء زبادي يوناني بالمانجو والزنجبيل مع التفاح والجوز","Mango-Ginger Greek Yogurt Bowl with Apple and Walnuts","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","402","25","51","10.9","8.4","qa.derived_fiber_g","543","g","1","زبادي يوناني سادة خالي الدسم / Greek yogurt, plain, nonfat: 220g; تفاح طازج بالقشر / Apple with skin, raw: 170g; جوز / Walnuts: 15g; برتقال طازج / Orange, raw: 80g; مانجو طازجة / Mango, raw: 50g; زنجبيل طازج / Ginger root, raw: 8g","ضع الزبادي اليوناني في وعاء فطور عريض. | رتّب كميات التفاح والبرتقال والمانجو المحددة فوق الزبادي. | أضف الجوز والزنجبيل المبشور ناعمًا وقدّم الوعاء عالي الحجم كاملًا كحصة واحدة.","Spoon the Greek yogurt into a wide breakfast bowl. | Arrange the measured apple, orange and mango over the yogurt. | Add the walnuts and finely grated ginger; serve the complete high-volume bowl as one portion.","/nutrition/meals/MEAL-022/cover.webp","/nutrition/meals/MEAL-022/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""300_449"",""protein_band_g"":""20_29"",""carb_band_g"":""high"",""fat_band_g"":""moderate"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk|tree_nuts","vegetarian|pescatarian|gluten_free|high_fiber|omega_3","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
"MEAL-023","طبق فطور بالبيض وتورتيلا الذرة مع الطحينة والليمون","Tahini-Lemon Egg and Corn Tortilla Breakfast Plate","YES_DERIVED_FROM_PUBLISHED_READY","published","ready","breakfast","BREAKFAST","OFFICIAL_MEAL_TYPE","YES_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO_OFFICIAL","NO","NO","605","37","30.7","37.1","4.9","qa.derived_fiber_g","430","g","1","بيض كامل مسلوق / Whole egg, hard-boiled: 190g; خبز تورتيلا الذرة / Corn tortilla: 40g; جبن فيتا / Feta cheese: 55g; خيار طازج بالقشر / Cucumber with peel, raw: 80g; بروكلي مطهو / Broccoli, cooked: 50g; طحينة سمسم / Sesame butter, tahini: 7g; عصير ليمون طازج / Lemon juice, raw: 8g","سخّن تورتيلا الذرة وضعها مفتوحة في طبق التقديم. | رتّب البيض المسلوق والخيار والبروكلي والفيتا بجانب التورتيلا وفوق جزء منها. | اخفق الطحينة مع عصير الليمون ووزّع التتبيلة المحددة فوق الطبق ثم قدّم حصة واحدة.","Warm the corn tortilla and place it open on the serving plate. | Arrange the hard-boiled egg, cucumber, broccoli and feta beside and partly over the tortilla. | Whisk the tahini with lemon juice, drizzle the measured dressing over the plate and serve one portion.","/nutrition/meals/MEAL-023/cover.webp","/nutrition/meals/MEAL-023/cover-thumb.webp","ready","FILES_PRESENT","{""calorie_band_kcal"":""600_plus"",""protein_band_g"":""30_39"",""carb_band_g"":""moderate"",""fat_band_g"":""high"",""meal_type_required"":true,""max_calorie_delta_pct"":10,""max_protein_delta_g"":8,""exclude_allergens"":true}","milk|egg|sesame","vegetarian|pescatarian|gluten_free|high_protein","NOT_AVAILABLE","YES_EXPLICIT","NO_EXPLICIT_TAG","fat_loss|maintenance|muscle_gain","Nutrition Library V2. USDA FoodData Central. One serving. Identity is external_id.","USDA FoodData Central — SR Legacy (April 2018 release)"
